Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2010-12-30,9.740094184875488,9.795766605990627,9.721737071885386,9.794864179187622,157494400
2010-12-31,9.706991195678711,9.734677135478744,9.669373739610469,9.718727565538504,193508000
2011-01-03,9.917947769165039,9.938712426690907,9.775605398956559,9.799680026464975,445138400
2011-01-04,9.969710350036621,10.006123238598521,9.875215878717519,10.00431758104774,309080800
2011-01-05,10.051262855529785,10.061494914765689,9.915841756456995,9.91734687284346,255519600
2011-01-06,10.04314136505127,10.08888309410625,10.018163497720256,10.072933516820083,300428800
2011-01-07,10.115058898925781,10.121980182174804,9.988063436306188,10.050959281960171,311931200
2011-01-10,10.305551528930664,10.32902426646759,10.146657730029128,10.19661263345203,448560000
2011-01-11,10.28117561340332,10.381085412948396,10.215872228379348,10.378678674030697,444108000
2011-01-12,10.364837646484375,10.365138991181547,10.292011874415419,10.329629335652724,302590400
2011-01-13,10.402754783630371,10.43164530003475,10.347684245699002,10.387106557497123,296780400
2011-01-14,10.487014770507812,10.487014770507812,10.365437089613437,10.409072591683879,308840000
2011-01-18,10.251387596130371,10.37507234873744,9.810516173907756,9.916445692433552,1880998000
2011-01-19,10.196916580200195,10.490629629748279,10.137933376678392,10.483105655162793,1135612800
2011-01-20,10.011537551879883,10.18066341294856,9.934497790682462,10.124388306276447,764789200
2011-01-21,9.832178115844727,10.077741814501868,9.82946922886345,10.044337565636647,754401200
2011-01-24,10.155084609985352,10.155084609985352,9.832179763329243,9.836694307859304,574683200
2011-01-25,10.273953437805176,10.27515801278965,10.06841469477399,10.12137983273373,546868000
2011-01-26,10.347686767578125,10.40035057889651,10.276967182692342,10.3209032465936,506875600
2011-01-27,10.328425407409668,10.372964156441459,10.31699037991806,10.34557875223299,285026000
2011-01-28,10.114456176757812,10.364233901593183,10.037116682787397,10.357312618366691,592057200
2011-01-31,10.2113618850708,10.233029776514211,10.060292548770079,10.105432382105294,377246800
2011-02-01,10.383193016052246,10.401850667948374,10.261313982309735,10.27094415288098,426633200
2011-02-02,10.36182689666748,10.389813375645456,10.3386546995845,10.365739555413388,258955200
2011-02-03,10.335346221923828,10.35942165467425,10.1881887553733,10.346180166661519,393797600
2011-02-04,10.4274320602417,10.433450917803153,10.337452148662416,10.341364004284468,321840400
2011-02-07,10.589335441589355,10.6305626043018,10.461738080149795,10.469261249830792,485021600
2011-02-08,10.689247131347656,10.69887730452337,10.597462355817225,10.643505415934781,381040800
2011-02-09,10.778322219848633,10.803601418791432,10.679314836539282,10.688944203979412,482745200
2011-02-10,10.669388771057129,10.833700433776887,10.472576068108584,10.755156320189496,928550000
2011-02-11,10.738899230957031,10.767487593996814,10.639289164695446,10.675702844782714,367572800
2011-02-14,10.809020042419434,10.818047526221662,10.7346891518887,10.737096695192196,310416400
2011-02-15,10.830682754516602,10.832789755849175,10.759963207501706,10.809316218120044,284174800
2011-02-16,10.92789077758789,10.981155665643728,10.8487439947384,10.857771478783107,481157600
2011-02-17,10.782536506652832,10.841821047628473,10.728969478507304,10.750938710167528,530583200
2011-02-18,10.549613952636719,10.81865049506418,10.518315888882885,10.794876406121046,816057200
2011-02-22,10.189995765686035,10.394331608561226,10.16321304857424,10.296527158992484,872555600
2011-02-23,10.310669898986816,10.371457952318595,10.189993808447467,10.194809698297787,671854400
2011-02-24,10.318495750427246,10.386808595592731,10.182774094337084,10.352803247176453,499900800
2011-02-25,10.477388381958008,10.485513438344217,10.376273979819707,10.39011654942794,380018800
2011-02-28,10.62936019897461,10.68473208078116,10.566464343503142,10.570075658001715,403074000
2011-03-01,10.511991500854492,10.704891401766066,10.462939033435573,10.697368234111403,456136800
2011-03-02,10.596556663513184,10.66366571186194,10.48460833711083,10.53155461685006,602590800
2011-03-03,10.820455551147461,10.827376836146128,10.710914744855437,10.749134091868275,500788400
2011-03-04,10.833697319030762,10.84242426167896,10.765986369262821,10.835803517620166,453266800
2011-03-07,10.694060325622559,10.883950835338714,10.57218128964289,10.87582497697724,546123200
2011-03-08,10.706098556518555,10.755452384106311,10.600469617056717,10.68051881410565,356316800
2011-03-09,10.60708999633789,10.676004706513929,10.550815689980334,10.673897704682267,453306000
2011-03-10,10.432544708251953,10.52583536664279,10.379279039422338,10.506273683361213,507539200
2011-03-11,10.592644691467285,10.602576207684235,10.38229165828672,10.39222156733218,471080400
2011-03-14,10.63989543914795,10.727769173256235,10.572185284455175,10.628459607063533,435957200
2011-03-15,10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
2011-03-16,9.93118953704834,10.322105954473288,9.81833875402252,10.292012465905463,1162011200
2011-03-17,10.070524215698242,10.22008923327281,9.950751342317048,10.136428707302368,659422400
2011-03-18,9.951048851013184,10.177653581154347,9.930886082977311,10.145453099787902,753214000
2011-03-21,10.2107572555542,10.223997937625883,10.089178752547856,10.111147982817794,409402000
2011-03-22,10.267935752868652,10.310669642402601,10.20594312592763,10.30886398509835,325922800
2011-03-23,10.207446098327637,10.238442003495347,10.109942231547867,10.210154181922347,372996400
2011-03-24,10.381387710571289,10.412384421354167,10.197516054722037,10.287495955079569,404712000
2011-03-25,10.579102516174316,10.594750739969996,10.443078765847284,10.474677361651406,448910000
2011-03-28,10.546001434326172,10.66276567596465,10.546001434326172,10.627555757368937,309355200
2011-03-29,10.56164836883545,10.56164836883545,10.41419039047993,10.462339639238001,352900800
2011-03-30,10.491530418395996,10.55924216116251,10.455719422874326,10.552018728823755,329406000
2011-03-31,10.487920761108398,10.526741188436345,10.414191762219184,10.423219245309335,274019200
2011-04-01,10.369051933288574,10.580610397408863,10.331133926968095,10.566165940078074,418661600
2011-04-04,10.2676362991333,10.370255824494615,10.18367523455854,10.361528881726107,460084800
2011-04-05,10.198415756225586,10.299530112870467,10.111445307513746,10.141238238973179,482731200
2011-04-06,10.172840118408203,10.349188628900635,10.14575606268013,10.268538347478948,402539200
2011-04-07,10.17404556274414,10.244764333333071,10.112352668606903,10.174646644972226,373447200
2011-04-08,10.083163261413574,10.236339597831742,10.049759801304086,10.229418312181169,377535200
2011-04-11,9.954964637756348,10.101519423886337,9.931491892971634,10.053068817884805,398946800
